Div,Date,Y,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,pH,pD,pA
Bundesliga,2014-12-16,14,Bayern Munich,Freiburg,2,0,1,0,0.8970192796852127,0.07242600110050977,0.03055471921427756
Bundesliga,2014-12-16,14,FC Koln,Mainz,0,0,0,0,0.41541460245269235,0.2875010151872005,0.29708438236010726
Bundesliga,2014-12-16,14,Hamburg,Stuttgart,0,1,0,1,0.45380779308596064,0.2768996703575353,0.2692925365565041
Bundesliga,2014-12-16,14,Hannover,Augsburg,2,0,1,0,0.40164381107370273,0.28324014422538574,0.3151160447009115
Bundesliga,2014-12-17,14,Dortmund,Wolfsburg,2,2,1,1,0.5076530612244898,0.24617346938775508,0.24617346938775508
Bundesliga,2014-12-17,14,Ein Frankfurt,Hertha,4,4,1,3,0.4705469200162294,0.2657954223875457,0.263657657596225
Bundesliga,2014-12-17,14,Hoffenheim,Leverkusen,0,1,0,0,0.3025341047373028,0.2559296342947418,0.44153626096795545
Bundesliga,2014-12-17,14,M'gladbach,Werder Bremen,4,1,2,0,0.6660486231676415,0.1973974750113776,0.1365539018209809
Bundesliga,2014-12-17,14,Paderborn,Schalke 04,1,2,1,1,0.3458002334249463,0.27489175859342646,0.3793080079816271
Bundesliga,2014-12-19,14,Mainz,Bayern Munich,1,2,1,1,0.05893331608631778,0.13256003347328935,0.8085066504403928
Bundesliga,2014-12-20,14,Augsburg,M'gladbach,2,1,1,1,0.37118778422128584,0.28737118778422127,0.3414410279944929
Bundesliga,2014-12-20,14,Leverkusen,Ein Frankfurt,1,1,0,1,0.6669759628245971,0.19414943868359563,0.13887459849180708
Bundesliga,2014-12-20,14,Schalke 04,Hamburg,0,0,0,0,0.542137636123879,0.25553883369380753,0.2023235301823136
Bundesliga,2014-12-20,14,Stuttgart,Paderborn,0,0,0,0,0.5218576364209472,0.25156214268496946,0.2265802208940833
Bundesliga,2014-12-20,14,Werder Bremen,Dortmund,2,1,1,0,0.16468667979373475,0.21118227258032798,0.6241310476259374
Bundesliga,2014-12-20,14,Wolfsburg,FC Koln,2,1,1,1,0.6527966569056182,0.2137980317376479,0.13340531135673397
Bundesliga,2014-12-21,14,Freiburg,Hannover,2,2,1,0,0.3843405663570381,0.28001955548869917,0.33563987815426266
Bundesliga,2014-12-21,14,Hertha,Hoffenheim,0,5,0,3,0.3769287288758266,0.27920646583394565,0.3438648052902278
Bundesliga,2015-01-30,14,Wolfsburg,Bayern Munich,4,1,2,0,0.1410735776612908,0.21054852235900176,0.6483778999797075
Bundesliga,2015-01-31,14,Freiburg,Ein Frankfurt,4,1,0,1,0.3646356889391379,0.2679972686465248,0.36736704241433743
Bundesliga,2015-01-31,14,Hamburg,FC Koln,0,2,0,0,0.4337044461429746,0.30066627247948546,0.26562928137754005
Bundesliga,2015-01-31,14,Leverkusen,Dortmund,0,0,0,0,0.3970010190711894,0.2793710874945407,0.3236278934342699
Bundesliga,2015-01-31,14,Mainz,Paderborn,5,0,1,0,0.47333640694636553,0.2721684339941602,0.2544951590594744
Bundesliga,2015-01-31,14,Schalke 04,Hannover,1,0,1,0,0.470056376246716,0.2635356502946548,0.26640797345862927
Bundesliga,2015-01-31,14,Stuttgart,M'gladbach,0,1,0,0,0.32684864191713503,0.27935781360438894,0.3937935444784759
Bundesliga,2015-02-01,14,Augsburg,Hoffenheim,3,1,2,1,0.4051688234419158,0.28256730626208537,0.3122638702959988
Bundesliga,2015-02-01,14,Werder Bremen,Hertha,2,0,1,0,0.41013857282936483,0.2776858892527428,0.3121755379178923
Bundesliga,2015-02-03,14,Bayern Munich,Schalke 04,1,1,0,0,0.8529532467694796,0.10009145242703074,0.04695530080348977
Bundesliga,2015-02-03,14,Ein Frankfurt,Wolfsburg,1,1,0,0,0.2417055695633722,0.23759892153681003,0.5206955088998177
Bundesliga,2015-02-03,14,Hannover,Mainz,1,1,1,0,0.42002934028479927,0.27413679632033117,0.30583386339486945
Bundesliga,2015-02-03,14,M'gladbach,Freiburg,1,0,1,0,0.6241844347669829,0.2222153203138692,0.15360024491914787
Bundesliga,2015-02-04,14,Dortmund,Augsburg,0,1,0,0,0.6712101156472063,0.21029329803539085,0.11849658631740283
Bundesliga,2015-02-04,14,FC Koln,Stuttgart,0,0,0,0,0.43934581893125485,0.28072813072111696,0.2799260503476281
Bundesliga,2015-02-04,14,Hertha,Leverkusen,0,1,0,0,0.17835457111092104,0.25236252458735997,0.569282904301719
Bundesliga,2015-02-04,14,Hoffenheim,Werder Bremen,1,2,1,1,0.5771099081382361,0.22348219677334888,0.19940789508841494
Bundesliga,2015-02-04,14,Paderborn,Hamburg,0,3,0,1,0.38130149604608315,0.28078648849238785,0.3379120154615289
Bundesliga,2015-02-06,14,Schalke 04,M'gladbach,1,0,1,0,0.36577054146156757,0.28413479742521774,0.3500946611132147
Bundesliga,2015-02-07,14,FC Koln,Paderborn,0,0,0,0,0.5022811112431014,0.27358887344247135,0.22413001531442736
Bundesliga,2015-02-07,14,Freiburg,Dortmund,0,3,0,1,0.16443675931808305,0.23059837306724112,0.6049648676146758
Bundesliga,2015-02-07,14,Hamburg,Hannover,2,1,1,0,0.4137025710809782,0.2900813885982007,0.2962160403208212
Bundesliga,2015-02-07,14,Mainz,Hertha,0,2,0,2,0.5114275009366803,0.2727613338328962,0.21581116523042335
Bundesliga,2015-02-07,14,Stuttgart,Bayern Munich,0,2,0,1,0.06312529387421517,0.1413933605564068,0.7954813455693781
Bundesliga,2015-02-07,14,Wolfsburg,Hoffenheim,3,0,2,0,0.6139125889139891,0.21731419076601388,0.16877322031999703
Bundesliga,2015-02-08,14,Augsburg,Ein Frankfurt,2,2,2,1,0.4925495732952427,0.25930519863955903,0.24814522806519818
Bundesliga,2015-02-08,14,Werder Bremen,Leverkusen,2,1,2,1,0.21818581718873148,0.2551183122857824,0.5266958705254862
Bundesliga,2015-02-13,14,Dortmund,Mainz,4,2,0,1,0.7374078552871937,0.1676499910311056,0.09494215368170064
Bundesliga,2015-02-14,14,Bayern Munich,Hamburg,8,0,3,0,0.8925483389600907,0.07823132851443025,0.02922033252547916
Bundesliga,2015-02-14,14,Ein Frankfurt,Schalke 04,1,0,0,0,0.422489561129442,0.2692790609396443,0.30823137793091365
Bundesliga,2015-02-14,14,Hoffenheim,Stuttgart,2,1,1,1,0.4973751008634235,0.26128771965358516,0.24133717948299127
Bundesliga,2015-02-14,14,Leverkusen,Wolfsburg,4,5,0,3,0.40526235921579074,0.27318521150479486,0.3215524292794143
Bundesliga,2015-02-14,14,M'gladbach,FC Koln,1,0,0,0,0.5515534674017366,0.2632078209048501,0.1852387116934134
Bundesliga,2015-02-14,14,Werder Bremen,Augsburg,3,2,3,1,0.37272957133099105,0.28088216979957203,0.3463882588694369
Bundesliga,2015-02-15,14,Hannover,Paderborn,1,2,0,0,0.5352117714394734,0.2563972622340933,0.20839096632643328
Bundesliga,2015-02-15,14,Hertha,Freiburg,0,2,0,1,0.44975183472616975,0.2866839180418275,0.2635642472320027
Bundesliga,2015-02-20,14,Stuttgart,Dortmund,2,3,1,2,0.1648268307070026,0.23350467683492038,0.6016684924580771
Bundesliga,2015-02-21,14,Augsburg,Leverkusen,2,2,0,1,0.2935599153963971,0.2801400335497046,0.4263000510538984
Bundesliga,2015-02-21,14,FC Koln,Hannover,1,1,1,1,0.410174385161489,0.29979106438408526,0.29003455045442567
Bundesliga,2015-02-21,14,Freiburg,Hoffenheim,1,1,1,1,0.2915619028462235,0.26913406416574476,0.43930403298803183
Bundesliga,2015-02-21,14,Mainz,Ein Frankfurt,3,1,1,1,0.41530556065333096,0.2685263351073592,0.31616810423930997
Bundesliga,2015-02-21,14,Paderborn,Bayern Munich,0,6,0,2,0.04402456560009675,0.11687473962882829,0.839100694771075
Bundesliga,2015-02-21,14,Schalke 04,Werder Bremen,1,1,0,0,0.4779115784904521,0.26695333403417626,0.25513508747537156
Bundesliga,2015-02-22,14,Hamburg,M'gladbach,1,1,0,0,0.2883575501195512,0.29266139415118625,0.4189810557292625
Bundesliga,2015-02-22,14,Wolfsburg,Hertha,2,1,1,1,0.7331281327558518,0.17574091196651906,0.09113095527762909
Bundesliga,2015-02-27,14,Bayern Munich,FC Koln,4,1,2,1,0.868149587899759,0.09617735630654194,0.035673055793699185
Bundesliga,2015-02-28,14,Dortmund,Schalke 04,3,0,0,0,0.6527064401422363,0.20742789411299886,0.13986566574476492
Bundesliga,2015-02-28,14,Ein Frankfurt,Hamburg,2,1,1,1,0.4926198714290897,0.25730014281991825,0.250079985750992
Bundesliga,2015-02-28,14,Hannover,Stuttgart,1,1,0,0,0.4400376835370944,0.28197817077233345,0.27798414569057234
Bundesliga,2015-02-28,14,Hertha,Augsburg,1,0,0,0,0.32043551914017937,0.2980342518446653,0.3815302290151552
Bundesliga,2015-02-28,14,Hoffenheim,Mainz,2,0,0,0,0.4827955941124866,0.2572375475192514,0.25996685836826205
Bundesliga,2015-02-28,14,Leverkusen,Freiburg,1,0,1,0,0.7143966722955777,0.18397057162498898,0.10163275607943316
Bundesliga,2015-03-01,14,M'gladbach,Paderborn,2,0,1,0,0.6197725409105495,0.2309529751506293,0.14927448393882137
Bundesliga,2015-03-01,14,Werder Bremen,Wolfsburg,3,5,3,2,0.26367703175283197,0.24832368560013543,0.4879992826470324
Bundesliga,2015-03-06,14,Stuttgart,Hertha,0,0,0,0,0.45394384394794063,0.2926921501276274,0.253364005924432
Bundesliga,2015-03-07,14,Augsburg,Wolfsburg,1,0,0,0,0.28742608763754546,0.26706347652425894,0.44551043583819555
Bundesliga,2015-03-07,14,Freiburg,Werder Bremen,0,1,0,1,0.3782705867302787,0.2767572936811926,0.3449721195885288
Bundesliga,2015-03-07,14,Hamburg,Dortmund,0,0,0,0,0.13968354521502513,0.2226701412384641,0.6376463135465109
Bundesliga,2015-03-07,14,Hannover,Bayern Munich,1,3,1,1,0.06483863154662152,0.14193391638704886,0.7932274520663295
Bundesliga,2015-03-07,14,Mainz,M'gladbach,2,2,0,1,0.36190179125029953,0.2927623445636751,0.3453358641860253
Bundesliga,2015-03-07,14,Schalke 04,Hoffenheim,3,1,2,0,0.41711379510845165,0.27847085752979023,0.3044153473617582
Bundesliga,2015-03-08,14,FC Koln,Ein Frankfurt,4,2,1,0,0.3905064766157709,0.2849335047399956,0.32456001864423345
Bundesliga,2015-03-08,14,Paderborn,Leverkusen,0,3,0,0,0.18292682926829268,0.24031563845050216,0.5767575322812052
Bundesliga,2015-03-13,14,Leverkusen,Stuttgart,4,0,2,0,0.672518263524354,0.20846638317315433,0.11901535330249174
Bundesliga,2015-03-14,14,Augsburg,Mainz,0,2,0,1,0.4902810057046271,0.2693851679695753,0.2403338263257976
Bundesliga,2015-03-14,14,Dortmund,FC Koln,0,0,0,0,0.7203679453192373,0.182439554121818,0.09719250055894471
Bundesliga,2015-03-14,14,Ein Frankfurt,Paderborn,4,0,2,0,0.566662165848712,0.2312088554052527,0.20212897874603541
Bundesliga,2015-03-14,14,Hertha,Schalke 04,2,2,1,1,0.3316230493654745,0.2965571680126297,0.37181978262189563
Bundesliga,2015-03-14,14,Hoffenheim,Hamburg,3,0,1,0,0.5563731515783465,0.24419370243837651,0.19943314598327694
Bundesliga,2015-03-14,14,Werder Bremen,Bayern Munich,0,4,0,2,0.09303913223036014,0.16894369105512905,0.738017176714511
Bundesliga,2015-03-15,14,M'gladbach,Hannover,2,0,1,0,0.5632719734300041,0.25589901664966247,0.18082900992033346
Bundesliga,2015-03-15,14,Wolfsburg,Freiburg,3,0,1,0,0.7047040971168437,0.18139605462822456,0.1138998482549317
Bundesliga,2015-03-20,14,Hamburg,Hertha,0,1,0,0,0.4121283833752404,0.3027362816151457,0.28513533500961397
Bundesliga,2015-03-21,14,FC Koln,Werder Bremen,1,1,0,1,0.4282064068079159,0.2842297598811963,0.28756383331088775
Bundesliga,2015-03-21,14,Freiburg,Augsburg,2,0,0,0,0.3143525741029641,0.29017160686427457,0.39547581903276136
Bundesliga,2015-03-21,14,Hannover,Dortmund,2,3,1,1,0.1818283154274067,0.24273854516115334,0.57543313941144
Bundesliga,2015-03-21,14,Paderborn,Hoffenheim,0,0,0,0,0.2588562369785969,0.2602294796150882,0.4809142834063148
Bundesliga,2015-03-21,14,Schalke 04,Leverkusen,0,1,0,1,0.31785602991586165,0.2742287316921159,0.4079152383920225
Bundesliga,2015-03-21,14,Stuttgart,Ein Frankfurt,3,1,0,0,0.3937417059761578,0.26934528787929474,0.33691300614454744
Bundesliga,2015-03-22,14,Bayern Munich,M'gladbach,0,2,0,1,0.8212179947286291,0.12449037117542275,0.054291634095948255
Bundesliga,2015-03-22,14,Mainz,Wolfsburg,1,1,1,0,0.2916752869668196,0.26487269302932803,0.4434520200038524
Bundesliga,2015-04-04,14,Dortmund,Bayern Munich,0,1,0,1,0.27659075400887073,0.274266461958376,0.4491427840327534
Bundesliga,2015-04-04,14,Ein Frankfurt,Hannover,2,2,1,0,0.48313132973495215,0.258774828327692,0.25809384193735596
Bundesliga,2015-04-04,14,Freiburg,FC Koln,1,0,1,0,0.3619410543857571,0.305563943110717,0.332495002503526
Bundesliga,2015-04-04,14,Hoffenheim,M'gladbach,1,4,1,3,0.3500946611132147,0.28413479742521774,0.36577054146156757
Bundesliga,2015-04-04,14,Leverkusen,Hamburg,4,0,2,0,0.7147959854494457,0.18688368321865276,0.09832033133190164
Bundesliga,2015-04-04,14,Werder Bremen,Mainz,0,0,0,0,0.40328503705682034,0.27221740001335376,0.32449756292982573
Bundesliga,2015-04-04,14,Wolfsburg,Stuttgart,3,1,1,1,0.6716720882015581,0.19652129233953403,0.1318066194589079
Bundesliga,2015-04-05,14,Augsburg,Schalke 04,0,0,0,0,0.39416285172056253,0.2861415454181343,0.3196956028613032
Bundesliga,2015-04-05,14,Hertha,Paderborn,2,0,0,0,0.4882634177948382,0.28612520984478845,0.22561137236037349
Bundesliga,2015-04-10,14,Hannover,Hertha,1,1,0,0,0.4921459630479095,0.2806219101619885,0.2272321267901021
Bundesliga,2015-04-11,14,Bayern Munich,Ein Frankfurt,3,0,1,0,0.8168680702628629,0.12408122586271332,0.059050703874423814
Bundesliga,2015-04-11,14,Hamburg,Wolfsburg,0,2,0,1,0.2035420139158772,0.24837278660114634,0.5480851994829766
Bundesliga,2015-04-11,14,Mainz,Leverkusen,2,3,0,1,0.2835900026150534,0.27640039691495344,0.44000960046999316
Bundesliga,2015-04-11,14,M'gladbach,Dortmund,3,1,2,0,0.32511696736872003,0.2821417360498662,0.39274129658141377
Bundesliga,2015-04-11,14,Paderborn,Augsburg,2,1,0,0,0.29057142857142854,0.28971428571428565,0.4197142857142857
Bundesliga,2015-04-11,14,Schalke 04,Freiburg,0,0,0,0,0.5690567336229515,0.24968815863047872,0.18125510774656972
Bundesliga,2015-04-12,14,FC Koln,Hoffenheim,3,2,1,0,0.3921366724791053,0.28749022909025307,0.32037309843064155
Bundesliga,2015-04-12,14,Stuttgart,Werder Bremen,3,2,1,0,0.4478384675122962,0.2687030805073777,0.2834584519803262
Bundesliga,2015-04-17,14,Ein Frankfurt,M'gladbach,0,0,0,0,0.24070035673318124,0.24369414226468852,0.5156055010021303
Bundesliga,2015-04-18,14,Augsburg,Stuttgart,2,1,1,1,0.4396260823365546,0.27538375382317887,0.2849901638402665
Bundesliga,2015-04-18,14,Dortmund,Paderborn,3,0,0,0,0.7725237961263222,0.15070740723201678,0.07676879664166113
Bundesliga,2015-04-18,14,Freiburg,Mainz,2,3,0,2,0.33440963965264425,0.29161316791138325,0.3739771924359724
Bundesliga,2015-04-18,14,Hertha,FC Koln,0,0,0,0,0.3814094046362595,0.3141737724087137,0.3044168229550269
Bundesliga,2015-04-18,14,Hoffenheim,Bayern Munich,0,2,0,1,0.1761320701308739,0.22307387469878334,0.6007940551703428
Bundesliga,2015-04-18,14,Leverkusen,Hannover,4,0,2,0,0.7169079462745007,0.18358203484038618,0.09951001888511307
Bundesliga,2015-04-19,14,Werder Bremen,Hamburg,1,0,0,0,0.4895517626415696,0.2631998723879406,0.24724836497048971
Bundesliga,2015-04-19,14,Wolfsburg,Schalke 04,1,1,0,0,0.5545756486844939,0.24177312762846168,0.20365122368704444
Bundesliga,2015-04-24,14,Mainz,Schalke 04,2,0,2,0,0.3933183856502242,0.2735650224215247,0.33311659192825116
Bundesliga,2015-04-25,14,Bayern Munich,Hertha,1,0,0,0,0.8425772952560774,0.11635591220202973,0.04106679254189284
Bundesliga,2015-04-25,14,Dortmund,Ein Frankfurt,2,0,2,0,0.738634044399362,0.16400388631905702,0.09736206928158092
Bundesliga,2015-04-25,14,FC Koln,Leverkusen,1,1,0,0,0.1816185441236275,0.25473769825132164,0.5636437576250508
Bundesliga,2015-04-25,14,Hamburg,Augsburg,3,2,2,1,0.3526140240242522,0.2883138196433591,0.35907215633238865
Bundesliga,2015-04-25,14,Hannover,Hoffenheim,1,2,1,1,0.40159244885389694,0.2706866229843946,0.3277209281617085
Bundesliga,2015-04-25,14,Stuttgart,Freiburg,2,2,2,0,0.5049023688912513,0.2683590673011034,0.22673856380764523
Bundesliga,2015-04-26,14,M'gladbach,Wolfsburg,1,0,0,0,0.417463623562544,0.27403338418211687,0.3085029922553391
Bundesliga,2015-04-26,14,Paderborn,Werder Bremen,2,2,2,1,0.36099678048270345,0.2712461996997109,0.36775701981758563
Bundesliga,2015-05-02,14,Augsburg,FC Koln,0,0,0,0,0.45278532608695654,0.28430706521739135,0.26290760869565216
Bundesliga,2015-05-02,14,Freiburg,Paderborn,1,2,1,0,0.49985228279890015,0.26407290412017365,0.23607481308092632
Bundesliga,2015-05-02,14,Hoffenheim,Dortmund,1,1,1,1,0.22358843557876248,0.24295872083929881,0.5334528435819387
Bundesliga,2015-05-02,14,Leverkusen,Bayern Munich,2,0,0,0,0.4099727920407452,0.27995284942210885,0.3100743585371459
Bundesliga,2015-05-02,14,Schalke 04,Stuttgart,3,2,1,1,0.4975587959988389,0.26278574480367634,0.2396554591974848
Bundesliga,2015-05-02,14,Werder Bremen,Ein Frankfurt,1,0,0,0,0.4606173293463857,0.25417484754088127,0.285207823112733
Bundesliga,2015-05-02,14,Wolfsburg,Hannover,2,2,2,0,0.6889591499947966,0.1907060415190275,0.120334808486176
Bundesliga,2015-05-03,14,Hertha,M'gladbach,1,2,1,1,0.19443433711266686,0.2690118910736897,0.5365537718136435
Bundesliga,2015-05-03,14,Mainz,Hamburg,1,2,0,1,0.5421079631231037,0.24778167001333784,0.2101103668635584
Bundesliga,2015-05-08,14,Hamburg,Freiburg,1,1,0,1,0.4356750787618955,0.27769657994738384,0.2866283412907207
Bundesliga,2015-05-09,14,Bayern Munich,Augsburg,0,1,0,0,0.6450658908369116,0.21837419912519054,0.13655991003789772
Bundesliga,2015-05-09,14,Dortmund,Hertha,2,0,1,0,0.7429088549670457,0.17084315131646347,0.0862479937164908
Bundesliga,2015-05-09,14,Ein Frankfurt,Hoffenheim,3,1,3,0,0.34752187884082864,0.2620352134575231,0.39044290770164813
Bundesliga,2015-05-09,14,Hannover,Werder Bremen,1,1,1,0,0.48087234880487945,0.2561304416610846,0.262997209534036
Bundesliga,2015-05-09,14,M'gladbach,Leverkusen,3,0,0,0,0.38112726133545705,0.2822758102686238,0.3365969283959191
Bundesliga,2015-05-09,14,Stuttgart,Mainz,2,0,0,0,0.48332043978713934,0.2522212063670675,0.2644583538457932
Bundesliga,2015-05-10,14,FC Koln,Schalke 04,2,0,1,0,0.3387099849377491,0.30410494003698835,0.35718507502526264
Bundesliga,2015-05-10,14,Paderborn,Wolfsburg,1,3,0,2,0.17840890901191375,0.23155198829205825,0.5900391026960281
Bundesliga,2015-05-16,14,Augsburg,Hannover,1,2,1,1,0.43442221550072735,0.27424419190828037,0.2913335925909922
Bundesliga,2015-05-16,14,Freiburg,Bayern Munich,2,1,1,1,0.13696751185484188,0.21015401497041192,0.6528784731747462
Bundesliga,2015-05-16,14,Hertha,Ein Frankfurt,0,0,0,0,0.47815784574243014,0.2685544065128717,0.2532877477446981
Bundesliga,2015-05-16,14,Leverkusen,Hoffenheim,2,0,1,0,0.6839899413243924,0.18524727577535624,0.13076278290025145
Bundesliga,2015-05-16,14,Mainz,FC Koln,2,0,0,0,0.4571967324998065,0.2717780576526628,0.27102520984753076
Bundesliga,2015-05-16,14,Schalke 04,Paderborn,1,0,0,0,0.6008278002931794,0.22207467448478055,0.1770975252220402
Bundesliga,2015-05-16,14,Stuttgart,Hamburg,2,1,2,1,0.5564415649140294,0.24121604784450537,0.20234238724146522
Bundesliga,2015-05-16,14,Werder Bremen,M'gladbach,0,2,0,0,0.21301401549647797,0.23957566535056202,0.54741031915296
Bundesliga,2015-05-16,14,Wolfsburg,Dortmund,2,1,1,1,0.36499557608385946,0.2672645201925528,0.3677399037235877
Bundesliga,2015-05-23,14,Bayern Munich,Mainz,2,0,1,0,0.7857027685415587,0.13509332333933266,0.07920390811910874
Bundesliga,2015-05-23,14,Dortmund,Werder Bremen,3,2,3,1,0.752010994087107,0.15109958150127345,0.09688942441161935
Bundesliga,2015-05-23,14,Ein Frankfurt,Leverkusen,2,1,2,1,0.2026620117826751,0.22705651320096004,0.5702814750163648
Bundesliga,2015-05-23,14,FC Koln,Wolfsburg,2,2,1,2,0.23564127852954517,0.2552270471345982,0.5091316743358567
Bundesliga,2015-05-23,14,Hamburg,Schalke 04,2,0,0,0,0.40598373673612365,0.25546235131437545,0.338553911949501
Bundesliga,2015-05-23,14,Hannover,Freiburg,2,1,1,0,0.4999903001144586,0.2699672143868702,0.2300424854986711
Bundesliga,2015-05-23,14,Hoffenheim,Hertha,2,1,1,0,0.4926366062093282,0.25072809369733073,0.2566353000933412
Bundesliga,2015-05-23,14,M'gladbach,Augsburg,1,3,1,0,0.627375816426024,0.2132257676742043,0.1593984158997716
Bundesliga,2015-05-23,14,Paderborn,Stuttgart,1,2,1,1,0.30016714627884133,0.241166233005359,0.45866662071579967
Bundesliga,2015-08-14,15,Bayern Munich,Hamburg,5,0,1,0,0.8965136816646069,0.07592850916972974,0.02755780916566333
Bundesliga,2015-08-15,15,Augsburg,Hertha,0,1,0,0,0.4806614349775785,0.2858744394618834,0.2334641255605381
Bundesliga,2015-08-15,15,Darmstadt,Hannover,2,2,1,0,0.38286873396356375,0.2925802862527532,0.3245509797836832
Bundesliga,2015-08-15,15,Dortmund,M'gladbach,4,0,3,0,0.5667155245789744,0.24510446438040645,0.18818001104061916
Bundesliga,2015-08-15,15,Leverkusen,Hoffenheim,2,1,1,1,0.6458878823854673,0.20888288962253412,0.14522922799199858
Bundesliga,2015-08-15,15,Mainz,Ingolstadt,0,1,0,0,0.4828596072453012,0.276894068561571,0.24024632419312775
Bundesliga,2015-08-15,15,Werder Bremen,Schalke 04,0,3,0,1,0.31601862356529303,0.27062368316364876,0.41335769327105837
Bundesliga,2015-08-16,15,Stuttgart,FC Koln,1,3,0,0,0.47570957364498917,0.27682534511544565,0.24746508123956507
Bundesliga,2015-08-16,15,Wolfsburg,Ein Frankfurt,2,1,2,1,0.662712640170875,0.19616294149057903,0.14112441833854605
Bundesliga,2015-08-21,15,Hertha,Werder Bremen,1,1,1,1,0.464853225856542,0.2810430677814623,0.2541037063619958
Bundesliga,2015-08-22,15,Ein Frankfurt,Augsburg,1,1,0,1,0.4392853160285902,0.27594542387148063,0.28476926009992914
Bundesliga,2015-08-22,15,FC Koln,Wolfsburg,1,1,1,0,0.2224619332923292,0.2596372696249996,0.5179007970826712
Bundesliga,2015-08-22,15,Hamburg,Stuttgart,3,2,1,2,0.3278435890434529,0.278480775920433,0.3936756350361141
Bundesliga,2015-08-22,15,Hannover,Leverkusen,0,1,0,1,0.210995515854974,0.2528683373004199,0.5361361468446061
